사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202508,2호선,을지로입구,71,1,2804,2925,4799,33175,11083,125152,17806,318216,27606,153609,36519,89217,45892,76859,52466,69220,63010,70884,71415,64471,84969,62861,104678,68368,174448,75248,270954,76506,132583,51719,128961,37090,88124,30168,70164,23827,30386,12785,3875,5029,1,912,0,1,0,0,20250903
202508,2호선,이대,17,1,3344,786,9469,7098,26024,13215,35542,38451,22998,32741,19924,25505,21244,21999,27292,23862,25996,27011,24649,23985,27985,25394,31830,27394,40585,34083,37043,44984,23048,32624,18321,23866,17359,22685,14311,22844,5874,15695,870,4219,1,57,0,0,0,0,20250903
202508,2호선,잠실(송파구청),68,18,13403,5144,49838,34843,116701,77622,156948,167477,113706,153908,82941,131622,85825,128407,97590,130587,109595,130547,119646,131570,143237,140381,176242,154699,215993,188930,236816,234899,169369,154899,164350,102251,155516,98313,105658,90103,33183,44921,4605,8322,0,73,0,0,0,0,20250903
202508,2호선,잠실나루,11,1,3629,2856,13286,16241,36493,20999,42730,34921,28983,22121,24186,17429,23054,15604,22515,18774,20705,19605,21353,18410,24338,18593,31141,21262,36178,27565,29131,38852,14555,28108,10395,17935,7718,17674,5574,17221,2563,8658,382,2235,0,8,0,0,0,0,20250903
202508,2호선,잠실새내,52,3,5849,968,18656,9276,58055,17476,75719,29234,50523,31331,36369,26216,35033,27348,36771,30437,35469,35607,33311,38602,36602,46051,40087,56251,44438,68737,43584,87425,31704,58327,27263,36381,28212,33754,29008,30328,15411,16050,2749,4086,3,44,0,0,0,0,20250903
202508,2호선,종합운동장,12,2,1660,1548,6338,14368,16264,14540,21136,21883,14740,13384,11739,10819,11019,10980,13178,13168,13151,16068,14074,20027,15043,29375,20486,73159,22852,163560,21667,101937,12605,26607,31124,12986,164531,13410,100361,11848,6975,5421,318,1396,0,71,0,0,0,0,20250903
202508,2호선,충정로(경기대입구),19,1,3290,919,6346,6126,15224,23744,21063,57281,14511,25533,11708,12006,12297,10249,12231,10882,12375,12840,12530,11101,13819,11958,16855,13052,32307,16424,44094,21195,14858,14098,10275,10699,8498,10079,5925,9720,2596,6106,509,1691,1,33,0,0,0,0,20250903
202508,2호선,한양대,15,1,1035,732,2620,8156,5875,11409,8877,36368,6946,35547,6358,18534,9653,12351,10928,14060,11702,16069,11301,11775,14233,10344,24655,9849,37445,10742,30752,12473,13966,8727,9996,6410,9399,5997,7921,6271,4048,4099,867,1189,0,1,0,0,0,0,20250903
202508,2호선,합정,101,7,10102,3000,17285,13129,37604,30434,47344,90673,33018,83455,26804,54102,30558,51616,37080,55875,41479,62519,44485,56764,49675,57907,58913,68977,77998,86564,113531,112684,75728,76314,66859,43906,73586,36929,69124,32113,36070,22756,5843,7877,1,174,0,0,0,0,20250903
202508,2호선,홍대입구,743,24,25046,3217,29739,17563,56929,39418,74055,105243,59880,132234,58984,123879,70261,153379,82352,176786,97497,188329,110431,180249,134157,177388,163114,184875,189804,203180,213496,231989,186563,169588,187353,111206,206755,90615,195460,74128,94507,51881,11103,18323,8,1818,0,0,0,0,20250903
202508,3호선,가락시장,49,12,2803,832,7714,5981,20868,10952,21587,24431,15990,13251,14275,10188,13583,10975,13724,11734,13514,12076,13310,11954,14319,14183,15745,15222,19769,19955,25800,25571,11765,17241,8973,11583,7768,9823,5469,9644,2154,5022,317,1695,2,40,0,0,0,0,20250903
202508,3호선,경복궁(정부서울청사),17,8,2389,1808,6259,14415,13014,38531,19856,121234,19534,73074,19484,50874,27093,50066,33170,47311,38895,46994,45362,40255,53283,37318,62322,35940,85590,35236,109548,35900,46484,21969,38683,12907,37019,10858,24435,9975,8401,5435,989,1448,0,29,0,0,0,0,20250903
202508,3호선,경찰병원,8,0,3080,303,8309,3535,22353,10021,24994,25681,14837,15496,11879,9159,10883,7379,10065,9290,10312,9890,10853,8648,11048,9248,11152,10087,15971,15664,18827,21570,7332,16205,5785,10035,4670,8707,2976,8780,926,4858,108,1404,0,0,0,0,0,0,20250903
202508,3호선,고속터미널,112,3,5640,4163,7603,34881,25393,51143,44719,79127,53300,101823,59927,108172,74660,117191,91652,109890,99880,108159,114122,110270,131366,112953,143795,110712,157225,119119,145157,123555,120204,77989,133972,51501,84939,39486,54983,29053,18862,14152,1956,2184,0,7,0,0,0,0,20250903
202508,3호선,교대(법원.검찰청),64,2,1834,769,4849,6831,10226,18038,14670,45971,12879,34849,14495,16545,18956,12521,21499,12347,24360,12700,27668,10930,30330,10053,33200,11021,50852,15352,68776,18566,32053,10132,27656,5959,26687,4860,20229,4562,7639,2548,1213,803,0,3,0,0,0,0,20250903
202508,3호선,구파발,109,3,12655,1540,33575,11657,79192,21071,75153,28117,43599,26415,31689,30019,31215,28853,32927,30274,31920,32527,33358,32859,37818,33389,42788,40884,41941,48371,32826,73551,22389,59176,18008,35278,14760,30813,12071,29183,3293,19748,593,7413,0,239,0,0,0,0,20250903
202508,3호선,금호,71,11,4296,656,9837,2650,26158,4809,34650,8959,21688,6743,14076,7090,12430,6968,11780,8213,11317,9493,10041,10286,9863,12636,10464,15673,11654,20972,11357,28944,8344,20376,5911,14660,4557,12522,3545,11887,1789,6142,373,1552,0,2,0,0,0,0,20250903
202508,3호선,남부터미널(예술의전당),33,1,3023,1317,9116,27570,26997,64926,42239,146405,37213,82990,34629,48798,39886,38039,41177,39920,44090,47226,45415,47022,52907,45587,65699,49437,111824,54275,129750,60707,60784,40072,41288,24727,36556,19021,29124,16448,7235,9302,801,2349,0,2,0,0,0,0,20250903
202508,3호선,녹번,72,1,9354,446,24292,3657,64390,7735,69725,15292,39920,10273,26041,8917,22321,9945,22501,11786,19803,13182,16746,16023,16843,19766,17317,26199,17423,34363,18339,57416,9933,46735,7151,29274,5817,25895,4085,24031,1583,13461,252,3320,0,0,0,0,0,0,20250903
202508,3호선,대청,108,3,3919,1107,12404,7173,29587,17754,35094,25689,20865,12501,15936,9012,14456,8654,14487,10296,14763,11857,13794,12111,18933,14673,21199,16503,24350,21929,25700,30000,11472,23605,8423,16604,6936,14919,5160,15853,1664,7868,303,2368,0,6,0,0,0,0,20250903
202508,3호선,대치,16,1,2900,599,12839,8304,26780,22399,26441,32033,17192,22441,14708,15278,14394,14144,18633,20340,20326,24060,17086,18293,18320,21909,21337,26501,38912,34797,30058,32798,19235,22663,14174,13595,19099,12926,44140,11000,3920,5965,443,1769,0,5,0,0,0,0,20250903
202508,3호선,도곡,34,2,1094,404,4555,4381,11308,13312,13330,20718,8543,16100,7225,7485,7256,6720,8050,6876,8043,7423,8430,7042,10384,7087,12167,7957,17449,10084,17564,12517,8850,9492,6479,5991,5719,5234,4819,4857,1273,2933,175,1589,1,245,0,0,0,0,20250903
202508,3호선,독립문,188,2,5090,987,6274,6263,14651,13795,18595,21303,15209,17018,13739,15858,15453,13731,17910,14120,16001,15528,16572,14652,19339,14738,18776,15278,19228,15509,17753,18158,8500,13852,6685,9622,5450,8318,3744,7631,1263,4684,141,1868,0,479,0,0,0,0,20250903
202508,3호선,동대입구,13,2,1458,1202,3018,10431,4673,16851,8093,48693,7896,29640,8696,23481,10401,18993,10798,18884,16212,20788,14603,15638,15958,13797,21065,15463,34161,17297,39030,18268,20679,11332,20320,6357,17166,6350,16235,4356,4821,2999,539,967,1,62,0,0,0,0,20250903
202508,3호선,매봉,24,1,1917,756,6912,10006,17010,23325,20497,71487,14824,33281,14495,17252,14498,15802,14768,14037,16370,13815,18383,12751,19968,13733,23325,15285,38466,19445,58820,23562,19765,14985,15014,9954,15960,8740,9415,8068,2694,4058,338,1247,0,33,0,0,0,0,20250903
202508,3호선,무악재,2,0,1903,167,5382,1456,14802,2961,17737,5105,10994,3447,8030,3455,7260,3843,6573,4230,6082,4663,5411,5199,5064,6603,5618,8340,6461,10766,6550,15723,3182,12456,2235,8377,1764,7397,1309,6413,547,3959,90,921,0,0,0,0,0,0,20250903
202508,3호선,불광,48,1,9672,1395,19222,6563,48881,10912,58544,30423,35887,26630,27163,23819,25451,24429,26777,26497,26415,29272,26626,27190,27249,31144,29144,34256,30037,40988,29647,57507,17214,43889,13596,27711,10693,24690,7502,22119,3180,13277,538,3966,0,0,0,0,0,0,20250903
202508,3호선,수서,106,4,4425,2541,13360,16095,36517,33390,42836,54076,29431,33943,36554,24200,27637,21461,34200,26191,30521,22611,24070,24103,34757,28484,35674,31489,47026,38747,49847,51954,24081,38026,22694,26982,15424,22518,15617,21189,7106,8612,673,2954,0,211,0,0,0,0,20250903
202508,3호선,신사,46,3,3167,1679,6249,16579,10652,40335,16071,98849,14789,128714,18018,66030,23410,45554,27496,41722,33409,44467,39773,40904,46923,36449,55804,38880,82919,48448,116589,58388,82206,31700,54181,16882,53529,13372,43891,10952,18613,7104,2745,2860,0,19,0,0,0,0,20250903
202508,3호선,안국,31,0,1470,1966,2968,24402,5665,83736,10543,114328,14343,80540,17577,64418,27252,62868,37284,54384,42063,52127,48944,47777,61477,40580,80885,37080,113678,31936,115139,28640,53478,13863,42860,7388,33800,6361,17746,5797,6285,3123,526,943,0,0,0,0,0,0,20250903
202508,3호선,압구정,71,3,2913,2333,8093,23597,15073,46035,22002,128611,18904,139788,23991,74614,29929,62286,37218,51921,43013,53147,50619,48290,59357,44362,71254,44494,92868,54645,125571,56173,86722,32372,70445,17017,50077,13609,35940,11312,11169,5871,1597,1854,0,192,0,0,0,0,20250903
202508,3호선,약수,113,4,6123,1057,10002,5633,24157,13060,33667,30527,24321,20788,18527,15595,17182,16008,19289,15699,19518,16524,19068,17264,20155,19202,22442,23190,26644,28937,29481,40064,18627,25155,15340,17720,14947,15871,10657,14194,5019,8103,748,2962,0,329,0,0,0,0,20250903
202508,3호선,양재(서초구청),57,4,4851,3032,14086,40252,35178,107606,43500,215383,30725,110759,29732,51812,32659,42926,36222,40829,41671,45446,46521,39526,56544,39829,70642,43574,127679,60392,178648,73262,82497,46839,59581,29906,53479,26747,35308,23124,11630,12185,1330,3266,0,8,0,0,0,0,20250903
202508,3호선,연신내,306,5,24656,2475,47573,13713,109791,27976,135490,43625,81694,40080,60547,36639,56410,39364,59154,41049,55283,44686,52672,48565,52931,57781,60016,68344,58545,84652,57010,128187,39810,102124,32314,63666,27721,59401,22932,50245,10888,32865,1807,10269,2,19,6,0,0,0,20250903
202508,3호선,오금,18,0,4519,17,9309,2368,27950,5774,29126,12036,14611,6269,9601,5224,7907,4571,8587,5686,8315,6300,7161,6385,6704,8192,8183,9793,10724,14424,10902,20866,4634,15286,3453,10377,3020,8536,2562,10743,734,5408,113,1841,0,1,0,0,0,0,20250903
