사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202506,2호선,신도림,4148,27,36972,5378,55638,21055,137203,43132,141068,101223,89450,73756,65322,63092,62594,66279,72240,65859,75127,71694,77707,72560,82178,79777,89155,92220,107033,117715,121355,168875,75847,115371,69264,74303,56146,69538,45792,67365,22398,47527,2695,20559,14,2500,1,1,0,0,20250703
202506,2호선,신림,221,13,36519,4178,68006,18087,172609,29595,255104,43874,159662,43134,93205,41856,77600,46528,82767,52801,78593,59530,73160,65303,72128,82135,76253,98676,77310,132939,77060,214653,54086,177454,47566,123880,43692,122069,36266,111905,20686,73246,4178,22297,2,214,0,0,0,0,20250703
202506,2호선,신설동,35,2,1131,254,1652,1966,4780,5155,8884,12117,5635,8866,5318,8400,6329,7429,8011,7346,8617,8083,8593,6444,8897,5957,9729,5498,11926,5819,11727,7218,4649,5138,3007,4083,2452,3705,1702,3653,727,2225,118,824,1,131,0,0,0,0,20250703
202506,2호선,신정네거리,128,0,8647,866,18067,2303,47527,4496,42835,11267,24890,8348,18137,7892,16464,8360,16423,10052,14543,11765,12813,13599,11778,17723,12449,21947,12352,30788,11078,46063,7265,33666,5695,20097,4853,18585,3549,16400,1516,9979,314,3007,1,86,0,0,0,0,20250703
202506,2호선,신촌,83,2,7018,2646,14385,14724,34494,34500,50524,80981,39344,89197,41169,68727,47880,64085,58122,67247,63941,74744,66364,66202,74042,61771,86691,68973,99085,82784,95299,106444,68937,72145,72183,46625,74717,42338,67861,38384,32913,25190,5291,5982,0,63,0,0,0,0,20250703
202506,2호선,아현,20,1,4688,1067,11357,5288,28641,11220,40509,19657,24822,14055,18395,11892,17352,10457,18831,12509,17167,14133,15815,14760,18418,16840,20552,19590,19967,24755,19454,32974,12841,24673,9747,17941,7624,17073,5864,15169,2054,8312,341,2408,2,19,0,0,0,0,20250703
202506,2호선,양천구청,41,0,5081,830,11894,2734,30935,5672,28864,8698,16607,4998,12457,4509,10901,5338,10959,6850,9888,8344,8606,9066,7930,11651,8922,14725,9153,20018,8587,28662,4229,22743,3405,14303,2659,13003,2279,10564,727,7489,162,2173,0,11,0,0,0,0,20250703
202506,2호선,역삼,21,3,3659,5832,8643,43474,15628,149553,25561,335710,24509,275598,26126,112928,33805,62783,39978,57743,47855,61095,57349,48592,74417,42593,99423,41527,210273,49254,249138,53836,138104,34348,81598,22967,74084,20035,50213,16346,18671,10401,3197,2849,2,17,0,0,0,0,20250703
202506,2호선,영등포구청,61,6,5342,3405,13655,13768,38963,39443,48877,118569,31111,54111,24515,28681,25653,25860,28212,26440,29885,29840,30359,26386,33095,28449,38831,32221,58424,40110,96146,58023,36673,37823,29317,24458,26350,22157,19389,20106,8803,13129,1527,4464,7,187,0,0,0,0,20250703
202506,2호선,왕십리(성동구청),575,1,6201,919,9615,8212,25135,13745,42503,26446,27469,20455,19931,15958,19580,17644,23790,19503,24019,20898,23735,21378,27243,22777,32452,27273,34484,36479,34043,52935,23435,33097,22428,23273,24428,20495,23944,19545,13863,13292,2404,4541,2,16,0,0,0,0,20250703
202506,2호선,용답,23,0,2205,480,3565,1489,8326,1986,13034,3321,7613,3888,5637,2908,4986,2973,5248,3301,5157,3855,4741,3887,4712,4864,5640,6088,5309,7302,4312,10831,2717,7380,2217,5694,1568,6584,1251,6224,557,3438,146,939,0,0,1,0,0,0,20250703
202506,2호선,용두(동대문구청),47,1,1073,95,1921,966,5465,2564,8788,5205,5417,3452,4161,3951,4045,3567,4501,3381,4530,4297,4660,4135,5329,4691,5111,4751,4902,5713,5362,8483,2543,5751,1874,3972,1648,3475,904,2559,359,1647,58,513,0,3,0,0,0,0,20250703
202506,2호선,을지로3가,25,0,1151,2055,2969,23514,6696,71559,13637,160509,18901,64399,24336,33256,26945,29292,28008,28790,30292,31265,35043,27542,38355,28347,49280,33465,91143,39028,130836,44254,53527,28305,43439,19147,46432,17418,39369,14962,21836,9154,3661,2081,0,60,0,0,0,0,20250703
202506,2호선,을지로4가,6,0,1317,1109,2311,14427,6012,34205,12199,71626,14489,37043,18455,24816,20943,24854,21419,22800,23181,22688,25753,20619,29026,19711,34727,19291,59290,20304,63590,20273,28245,14223,18907,11271,15891,11158,11227,10484,5549,6754,981,1502,0,22,0,0,0,0,20250703
202506,2호선,을지로입구,63,1,2626,3115,4634,33025,10774,122853,17201,312781,26736,157682,33797,88838,43812,76491,49275,68226,61829,72201,70291,65262,84765,63763,102279,66599,171888,74297,260898,73626,128511,48454,124997,36200,89254,29566,72872,21853,31075,11876,3815,5086,12,1005,0,0,0,0,20250703
202506,2호선,이대,14,2,3491,998,9574,7122,26487,15324,36212,43608,23916,40326,20785,34703,22607,25953,29289,30536,28775,33421,28152,27212,33033,27920,36352,29886,44595,36050,39739,46367,25470,33445,22845,23471,22441,23493,18914,22671,7291,15870,972,4171,1,48,0,0,0,0,20250703
202506,2호선,잠실(송파구청),133,2,13473,5077,51104,35955,117313,77587,158426,165896,118609,149415,85766,121749,86639,120601,96562,119600,105713,124209,117242,125643,141366,134852,164244,148863,192147,180103,223678,226719,159107,152965,155431,107568,140729,93479,96208,83771,31952,45311,4865,9129,0,55,0,0,0,0,20250703
202506,2호선,잠실나루,7,0,3604,3006,13651,17959,38392,22905,45086,36770,30340,22252,24993,17668,24037,15997,21976,19150,20683,21100,21959,19290,24530,20514,32121,22195,37267,27914,28962,39539,14939,27998,11209,19017,8390,18320,5785,16696,2695,9140,440,2537,0,13,0,0,0,0,20250703
202506,2호선,잠실새내,61,0,6004,1121,19304,9053,60431,17296,80416,28271,52027,30409,37161,24840,34412,26647,35755,30473,34533,36535,32481,40868,36633,49029,39742,53745,40597,66614,40683,84947,30826,57431,28670,38023,30406,33920,30908,29565,15866,16757,2485,4649,0,82,0,0,0,0,20250703
202506,2호선,종합운동장,8,1,1792,1479,5997,15254,16978,19684,22114,30850,16148,15155,12953,14698,12389,13938,15562,16684,15848,19695,16837,29132,20608,60634,25113,103396,24995,81273,26665,73700,36651,24460,100623,13920,86121,12703,44483,10820,3977,5393,400,1399,2,98,0,0,0,0,20250703
202506,2호선,충정로(경기대입구),18,0,3445,946,6692,6711,15662,24149,21795,57399,15068,25959,11881,12521,12515,11174,12977,11736,13174,13755,13143,12123,14503,12616,18251,13991,31408,17369,43476,21537,14568,14587,10771,10907,9408,11127,6209,10081,2840,6310,599,1799,0,44,0,0,0,0,20250703
202506,2호선,한양대,5,0,1267,735,2781,6895,5716,13364,8750,55161,6815,49277,8564,38362,14295,17921,17267,33316,20203,25316,23325,19528,27042,14224,33319,12164,42834,14430,36806,17446,19267,9560,16103,7178,16680,6524,12553,6339,7867,4294,1704,1336,0,4,0,0,0,0,20250703
202506,2호선,합정,161,15,11297,2985,17188,13425,38031,30313,48772,88838,33988,81624,27712,52344,30645,49527,37021,54921,40721,59636,43226,54942,47671,57487,56934,65585,75374,84047,107865,109284,73290,74598,65955,44728,70422,36899,65310,31508,35315,22376,5536,7934,1,195,0,0,0,0,20250703
202506,2호선,홍대입구,916,32,27785,3399,30856,17700,57978,41314,76969,107002,63164,136394,61931,117820,70349,140878,81815,160827,96789,174446,107483,167099,129367,165308,154270,174295,178765,194927,200489,223265,170573,163364,175400,110630,197491,92293,184321,73717,94089,51748,11114,18505,3,1975,0,0,0,0,20250703
